Trial_Nr,Trial_Id,answer,cue,reaction_time,target,target_pos_match,XGazeError,End_Time,Exp_Subject_Id,Is_Fullscreen,Start_Time,label,target_pos,target_match,accuracy,error
101,239,L,valid,430,chiave,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
114,171,A,valid,290,rasoio,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
115,243,L,valid,149,melone,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
118,248,L,valid,341,pomodoro,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
125,235,L,valid,397,banana,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
135,161,A,valid,268,chiave,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
140,252,L,valid,323,telefono,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
144,172,A,valid,381,tartaruga,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
10,47,A,invalid,677,mandorla,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
21,58,A,invalid,553,termometro,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
24,56,A,invalid,575,telecomando,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
26,133,L,invalid,561,tartaruga,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,11.11111111111111
31,51,A,invalid,459,pinza,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
32,48,A,invalid,543,melone,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
36,54,A,invalid,638,rasoio,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
89,122,L,invalid,509,chiave,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,11.11111111111111
91,46,A,invalid,527,frullatore,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
93,49,A,invalid,418,mucca,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
96,55,A,invalid,525,tartaruga,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
101,119,L,invalid,586,bicchiere,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,11.11111111111111
107,125,L,invalid,449,mandorla,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,11.11111111111111
118,120,L,invalid,463,cane,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,11.11111111111111
124,129,L,invalid,524,pinza,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,11.11111111111111
142,41,A,invalid,653,bicchiere,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,11.11111111111111
2,206,A,invalid,567,occhiali,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
19,291,L,invalid,544,telefono,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
20,289,L,invalid,502,tartaruga,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
27,200,A,invalid,532,chiave,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
28,204,A,invalid,561,melone,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
34,280,L,invalid,440,frullatore,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
35,286,L,invalid,467,pistola,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
41,196,A,invalid,607,banana,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
43,212,A,invalid,593,telecomando,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
54,284,L,invalid,555,occhiali,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
64,211,A,invalid,542,tartaruga,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
75,287,L,invalid,391,pomodoro,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
77,203,A,invalid,566,mandorla,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
79,277,L,invalid,597,cervo,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
86,207,A,invalid,530,pinza,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
88,288,L,invalid,514,rasoio,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
112,208,A,invalid,406,pistola,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
117,293,L,invalid,490,uva,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
119,282,L,invalid,400,melone,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
123,276,L,invalid,463,cane,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
127,215,A,invalid,559,uva,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
129,202,A,invalid,499,frullatore,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
130,197,A,invalid,542,bicchiere,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,16.666666666666664
134,292,L,invalid,480,termometro,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,16.666666666666664
5,15,A,valid,556,rasoio,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,13.88888888888889
8,16,A,valid,608,tartaruga,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,13.88888888888889
9,79,L,valid,536,banana,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
13,98,L,valid,578,uva,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
14,13,A,valid,521,pistola,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,13.88888888888889
22,4,A,valid,486,cervo,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,13.88888888888889
49,19,A,valid,462,termometro,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,13.88888888888889
62,89,L,valid,511,occhiali,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
66,91,L,valid,616,pistola,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
68,81,L,valid,565,cane,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
69,94,L,valid,508,tartaruga,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
70,93,L,valid,402,rasoio,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
71,8,A,valid,385,mandorla,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,13.88888888888889
74,97,L,valid,409,termometro,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
82,87,L,valid,840,melone,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
114,9,A,valid,522,melone,left_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,match,1,13.88888888888889
133,96,L,valid,465,telefono,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
136,85,L,valid,479,frullatore,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
141,95,L,valid,628,telecomando,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
143,82,L,valid,469,cervo,right_match,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,match,1,13.88888888888889
25,171,A,valid,462,rasoio,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
44,254,L,valid,662,uva,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
51,248,L,valid,471,pomodoro,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
53,244,L,valid,418,mucca,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
55,164,A,valid,437,mandorla,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
67,169,A,valid,481,pistola,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
73,175,A,valid,486,termometro,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
83,173,A,valid,625,telecomando,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
97,251,L,valid,428,telecomando,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
98,235,L,valid,462,banana,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
100,240,L,valid,489,coniglio,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
109,165,A,valid,552,melone,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
121,249,L,valid,444,rasoio,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
126,157,A,valid,457,banana,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
128,161,A,valid,434,chiave,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
131,176,A,valid,457,uva,left_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,left,mismatch,1,11.805555555555555
132,253,L,valid,478,termometro,right_mismatch,50.53344568,2021-12-20T13:27:07Z,339332,TRUE,2021-12-20T13:03:29Z,word,right,mismatch,1,11.805555555555555
5,135,L,invalid,552,telefono,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
22,133,L,invalid,387,tartaruga,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
23,52,A,invalid,532,pistola,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
26,48,A,invalid,390,melone,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
28,42,A,invalid,426,cane,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
30,54,A,invalid,461,rasoio,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
31,59,A,invalid,357,uva,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
44,129,L,invalid,413,pinza,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
51,118,L,invalid,457,banana,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
54,124,L,invalid,367,frullatore,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
56,123,L,invalid,353,coniglio,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
65,122,L,invalid,493,chiave,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
77,40,A,invalid,419,banana,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
80,41,A,invalid,351,bicchiere,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
83,50,A,invalid,430,occhiali,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
86,45,A,invalid,357,coniglio,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
102,57,A,invalid,527,telefono,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
105,136,L,invalid,476,termometro,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
123,56,A,invalid,491,telecomando,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
125,46,A,invalid,374,frullatore,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
126,55,A,invalid,372,tartaruga,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,15.27777777777778
139,130,L,invalid,371,pistola,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,15.27777777777778
7,205,A,invalid,494,mucca,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
8,290,L,invalid,440,telecomando,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
10,276,L,invalid,393,cane,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
24,198,A,invalid,426,cane,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
25,286,L,invalid,381,pistola,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
27,200,A,invalid,436,chiave,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
33,207,A,invalid,370,pinza,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
61,288,L,invalid,350,rasoio,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
68,197,A,invalid,405,bicchiere,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
72,213,A,invalid,419,telefono,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
81,282,L,invalid,379,melone,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
106,202,A,invalid,329,frullatore,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
117,211,A,invalid,437,tartaruga,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
118,291,L,invalid,364,telefono,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
120,209,A,invalid,495,pomodoro,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
134,292,L,invalid,550,termometro,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
136,274,L,invalid,385,banana,right_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,mismatch,1,12.5
140,199,A,invalid,443,cervo,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,12.5
3,17,A,valid,586,telecomando,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
16,94,L,valid,348,tartaruga,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
19,9,A,valid,411,melone,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
37,93,L,valid,389,rasoio,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
47,5,A,valid,430,chiave,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
48,15,A,valid,405,rasoio,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
62,8,A,valid,373,mandorla,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
64,89,L,valid,391,occhiali,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
67,97,L,valid,372,termometro,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
79,79,L,valid,352,banana,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
91,18,A,valid,381,telefono,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
97,87,L,valid,390,melone,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
116,13,A,valid,411,pistola,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
119,14,A,valid,378,pomodoro,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
122,95,L,valid,471,telecomando,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
130,12,A,valid,439,pinza,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
135,96,L,valid,514,telefono,right_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,right,match,1,13.194444444444445
137,6,A,valid,409,coniglio,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
138,16,A,valid,398,tartaruga,left_match,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,match,1,13.194444444444445
1,158,A,valid,698,bicchiere,left_mismatch,22.04646683,2021-12-20T13:22:39Z,339341,TRUE,2021-12-20T13:05:08Z,word,left,mismatch,1,11.11111111111111
